0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0025891736545791133,0.002967458602618585,0.0033615393305277265,0.002177562078324223,0.003187226924671121,0.004616254330472535,0.002081191923404997,0.00035132467212909297,0.00047877123410763265,0.002734532585340983,0.0021252033753213885,0.0032454038629535185,0.0025891736545791133,0.002967458602618585,0.0033615393305277265,0.002177562078324223,0.003187226924671121,0.004616254330472535,0.002081191923404997,0.00035132467212909297,0.00047877123410763265,0.002734532585340983,0.0021252033753213885,0.0032454038629535185,99.0
0.0025061265339895384,0.0030946458129773725,0.003508456788754101,0.001952652350073909,0.0032445626106172173,0.004827626466579732,0.0021487344395423615,0.00039171032088198117,0.000500314802641652,0.0031723204458792694,0.0023225073788097823,0.003835172152794717,0.0025061265339895384,0.0030946458129773725,0.003508456788754101,0.001952652350073909,0.0032445626106172173,0.004827626466579732,0.0021487344395423615,0.00039171032088198117,0.000500314802641652,0.0031723204458792694,0.0023225073788097823,0.003835172152794717,99.0
0.0024349259450037915,0.003198080689094029,0.0035934723984794143,0.0016584568904448017,0.003216417509613365,0.005037117855180567,0.0021644382758242236,0.00030381604007868965,0.0005108616787360673,0.003508412393192954,0.0024719255575107106,0.004318008002382021,0.0024349259450037915,0.003198080689094029,0.0035934723984794143,0.0016584568904448017,0.003216417509613365,0.005037117855180567,0.0021644382758242236,0.00030381604007868965,0.0005108616787360673,0.003508412393192954,0.0024719255575107106,0.004318008002382021,99.0
0.0023709497785708517,0.0032365256230563653,0.0035948755082613397,0.0012982849211615416,0.003077401409768235,0.005179357737896474,0.002101470086094694,9.690044684878642e-05,0.00047313577941948985,0.0036750038736815044,0.0025239302279172157,0.004612190641601582,0.0023709497785708517,0.0032365256230563653,0.0035948755082613397,0.0012982849211615416,0.003077401409768235,0.005179357737896474,0.002101470086094694,9.690044684878642e-05,0.00047313577941948985,0.0036750038736815044,0.0025239302279172157,0.004612190641601582,99.0
0.002304550690542303,0.0031781626867665035,0.003497391141863767,0.0008777654557774628,0.0028133186274852764,0.005191695543920644,0.0019433947518264659,-0.00020355811871083164,0.0003583633442409925,0.0036218656548940996,0.002441342074070286,0.004656766645538722,0.002304550690542303,0.0031781626867665035,0.003497391141863767,0.0008777654557774628,0.0028133186274852764,0.005191695543920644,0.0019433947518264659,-0.00020355811871083164,0.0003583633442409925,0.0036218656548940996,0.002441342074070286,0.004656766645538722,99.0
0.0022238895102638825,0.0030059493771939496,0.0032948551196951897,0.00040632727058973687,0.0024237800585157083,0.0050240548322817435,0.0016861311068044455,-0.000561802924915968,0.0001494707233220488,0.003324137464684068,0.0022049126448810182,0.004419998814957191,0.0022238895102638825,0.0030059493771939496,0.0032948551196951897,0.00040632727058973687,0.0024237800585157083,0.0050240548322817435,0.0016861311068044455,-0.000561802924915968,0.0001494707233220488,0.003324137464684068,0.0022049126448810182,0.004419998814957191,99.0
0.0021179437654714854,0.0027203539745031986,0.0029917221659189227,-0.00010146308078602333,0.0019229558667444085,0.004647052864209452,0.0013379619588616443,-0.0009387949323778581,-0.00015741766440888257,0.0027866813667987637,0.0018163101643998457,0.003903757501660205,0.0021179437654714854,0.0027203539745031986,0.0029917221659189227,-0.00010146308078602333,0.0019229558667444085,0.004647052864209452,0.0013379619588616443,-0.0009387949323778581,-0.00015741766440888257,0.0027866813667987637,0.0018163101643998457,0.003903757501660205,99.0
0.00197913797814847,0.002339060527721468,0.002603145884328334,-0.0006251228470356827,0.001338392047241566,0.004057190843684408,0.0009177720841897546,-0.0012989790564817763,-0.0005531894425509507,0.002044359414563252,0.001298136784734713,0.003143310618154658,0.00197913797814847,0.002339060527721468,0.002603145884328334,-0.0006251228470356827,0.001338392047241566,0.004057190843684408,0.0009177720841897546,-0.0012989790564817763,-0.0005531894425509507,0.002044359414563252,0.001298136784734713,0.003143310618154658,99.0
0.001805133996362017,0.0018937439568563364,0.0021535732469315787,-0.0011383852805909285,0.0007080722051818427,0.0032783456577790407,0.0004519441064370275,-0.001615661628128848,-0.0010174570975731508,0.0011581867052083675,0.0006910345746333942,0.0022026281999955755,0.001805133996362017,0.0018937439568563364,0.0021535732469315787,-0.0011383852805909285,0.0007080722051818427,0.0032783456577790407,0.0004519441064370275,-0.001615661628128848,-0.0010174570975731508,0.0011581867052083675,0.0006910345746333942,0.0022026281999955755,99.0
0.0015994853892082157,0.0014245033401944546,0.001674007648193889,-0.0016104510173895405,7.613116138767729e-05,0.0023593323348172885,-2.9491230394874443e-05,-0.0018741570556448685,-0.001521406360525865,0.00020790087818069351,4.834663641465537e-05,0.001165945675267747,0.0015994853892082157,0.0014245033401944546,0.001674007648193889,-0.0016104510173895405,7.613116138767729e-05,0.0023593323348172885,-2.9491230394874443e-05,-0.0018741570556448685,-0.001521406360525865,0.00020790087818069351,4.834663641465537e-05,0.001165945675267747,99.0
0.001371071182281203,0.0009729270186491807,0.001198284646880451,-0.00200837079514684,-0.0005122081431233926,0.001367878778692792,-0.0004967962323258212,-0.0020723075047957298,-0.0020313180699043152,-0.0007180037782744373,-0.000570869281431322,0.0001268368710265597,0.001371071182281203,0.0009729270186491807,0.001198284646880451,-0.00200837079514684,-0.0005122081431233926,0.001367878778692792,-0.0004967962323258212,-0.0020723075047957298,-0.0020313180699043152,-0.0007180037782744373,-0.000570869281431322,0.0001268368710265597,99.0
0.0011324454027639946,0.0005749847280232623,0.000758847953522739,-0.0023003541330206354,-0.0010158171050786942,0.00038187673440289626,-0.0009239563964904871,-0.0022184722810266377,-0.0025122774372917478,-0.0015333783180840857,-0.0011094695078378168,-0.0008236370380608574,0.0011324454027639946,0.0005749847280232623,0.000758847953522739,-0.0023003541330206354,-0.0010158171050786942,0.00038187673440289626,-0.0009239563964904871,-0.0022184722810266377,-0.0025122774372917478,-0.0015333783180840857,-0.0011094695078378168,-0.0008236370380608574,99.0
0.0008974332392949758,0.00025496452476449737,0.00038259145291224194,-0.0024595982515157656,-0.0014023068649641163,-0.0005208314211175887,-0.0012911408053930106,-0.0023275369164344637,-0.002931625487602512,-0.0021651123307305955,-0.0015194315998474368,-0.0016080535556692458,0.0008974332392949758,0.00025496452476449737,0.00038259145291224194,-0.0024595982515157656,-0.0014023068649641163,-0.0005208314211175887,-0.0012911408053930106,-0.0023275369164344637,-0.002931625487602512,-0.0021651123307305955,-0.0015194315998474368,-0.0016080535556692458,99.0
0.0006784398798523482,2.1493115670603198e-05,8.733624893547414e-05,-0.0024680857611851835,-0.0016515645724129433,-0.0012726599178780025,-0.001585938917076008,-0.0024158290329769692,-0.0032617990472637044,-0.0025619521547955073,-0.0017676698774917866,-0.002171535806573941,0.0006784398798523482,2.1493115670603198e-05,8.733624893547414e-05,-0.0024680857611851835,-0.0016515645724129433,-0.0012726599178780025,-0.001585938917076008,-0.0024158290329769692,-0.0032617990472637044,-0.0025619521547955073,-0.0017676698774917866,-0.002171535806573941,99.0
0.00048399174404868526,-0.00013367274252073692,-0.00012056033480497588,-0.002319738365183363,-0.0017577625507803087,-0.001825016351208524,-0.0018033471921572138,-0.0024959946728681,-0.0034823289279401525,-0.002700266527581409,-0.0018397171622293732,-0.00248730989702935,0.00048399174404868526,-0.00013367274252073692,-0.00012056033480497588,-0.002319738365183363,-0.0017577625507803087,-0.001825016351208524,-0.0018033471921572138,-0.0024959946728681,-0.0034823289279401525,-0.002700266527581409,-0.0018397171622293732,-0.00248730989702935,99.0
0.0003169926628319033,-0.00023386125081563552,-0.00024710506864114356,-0.002022353781041008,-0.0017296246532165567,-0.0021543243737740516,-0.0019446892148843708,-0.0025728616952388626,-0.0035809001852212543,-0.0025860354369401945,-0.0017408550413936085,-0.0025582951599866415,0.0003169926628319033,-0.00023386125081563552,-0.00024710506864114356,-0.002022353781041008,-0.0017296246532165567,-0.0021543243737740516,-0.0019446892148843708,-0.0025728616952388626,-0.0035809001852212543,-0.0025860354369401945,-0.0017408550413936085,-0.0025582951599866415,99.0
